quo.QuotationNumber,ql.ItemID,ql.Description,ql.Quality,ql.Cues,ql.Price,ql.Discount,ql.Total,job.JobCode,job.JobReferenceCode,jobn.Value
MK-QUO-2307-042,3126,12 Ch. Stage Maker Electric Hoist Controler,1.0,1.0,1500.0,450.0,1050.0,MJ-2307-0025,J2307-0022,SLUR
MK-QUO-2307-042,3117,STAGEMAKER Compact SM10 1.0 T. Electric Chain Hoist 20 M.,44.0,1.0,1200.0,15840.0,36960.0,MJ-2307-0025,J2307-0022,SLUR
MK-QUO-2307-042,3087,CKC Sweeper Y1640 LED RGBW 4in1 16x40w.,58.0,1.0,3000.0,52200.0,121800.0,MJ-2307-0025,J2307-0022,SLUR
MK-QUO-2307-042,3172,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 1 M. (Black),4.0,1.0,500.0,600.0,1400.0,MJ-2307-0025,J2307-0022,SLUR
MK-QUO-2307-042,0,"",0.0,0.0,0.0,0.0,360570.0,MJ-2307-0025,J2307-0022,SLUR
MK-QUO-2307-042,2470,Operate,1.0,1.0,30000.0,0.0,30000.0,MJ-2307-0025,J2307-0022,SLUR
MK-QUO-2307-025,0,Equipment Total After Discount x 2 Cues per week ( 6 days / week),0.0,0.0,0.0,0.0,136000.0,MJ-2306-0054,J2306-0050,Mr.October 
MK-QUO-2307-025,0,"",0,0,0,0,0,MJ-2306-0054,J2306-0050,Mr.October 
MK-QUO-2307-025,2444,Cable & Accessories,3.0,1.0,0.0,0.0,0.0,MJ-2306-0054,J2306-0050,Mr.October 
MK-QUO-2307-025,2444,Wireless Access Point and IPad ,3.0,1.0,5000.0,0.0,15000.0,MJ-2306-0054,J2306-0050,Mr.October 
MK-QUO-2307-025,0,LIGHTING SYSTEM  6 days Shoot ,0.0,0.0,0.0,0.0,0.0,MJ-2306-0054,J2306-0050,Mr.October 
MK-QUO-2307-025,2968,grandMA 2 Light Console,1.0,1.0,40000.0,0.0,40000.0,MJ-2306-0054,J2306-0050,Mr.October 
MK-QUO-2307-025,2971,MA2 onPC Compact set ( Fader wing + Command Wing ),2.0,1.0,15000.0,0.0,30000.0,MJ-2306-0054,J2306-0050,Mr.October 
MK-QUO-2307-025,2974,MA Network Processor Unit (NPU),3.0,1.0,12000.0,0.0,36000.0,MJ-2306-0054,J2306-0050,Mr.October 
MK-QUO-2307-025,3540,Gigabit Switch (SG 95-24),3.0,1.0,5000.0,0.0,15000.0,MJ-2306-0054,J2306-0050,Mr.October 
MK-QUO-2307-027,2961,Power Distro 24 Ch,1.0,1.0,1500.0,900.0,600.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,0,ADDITIONAL,0.0,0.0,0.0,0.0,0.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,2468,Visual Designer,1.0,1.0,4672.9,0.0,4672.9,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,2468,Lighting Designer,1.0,1.0,4672.89,0.0,4672.89,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,2471,Transportation,1.0,1.0,4000.0,0.0,4000.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,2470,Operate,1.0,1.0,4000.0,0.0,4000.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,2469,Lighting System Installation & Dismantle,1.0,1.0,9234.77,0.0,9234.77,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,2445,"Pixeltube 2m (set of 15),1m (set of 7 )",1.0,1.0,25000.0,0.0,25000.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,2993,KS Haze Machine 1700w.,1.0,1.0,3500.0,2100.0,1400.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,2445,Capture card for visual,1.0,1.0,1600.0,960.0,640.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,2971,MA2 onPC,1.0,1.0,12000.0,7200.0,4800.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,3022,LED PAR 5in1 RGBWA Medium Flood 18x10 Watt,8.0,1.0,500.0,2400.0,1600.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,3083,PR XLED 1037 4in1 RGBW Zoom Moving Head Wash 37x10w.,6.0,1.0,2000.0,7200.0,4800.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-027,0,LIGHTING SYSTEM,0.0,0.0,0.0,0.0,0.0,MJ-2307-0019,J2307-0016,Peach Tree Rascals
MK-QUO-2307-028,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,เดินสายขนาดไม่น้อยกว่า 2.5 Sq.mm. ภายในเพื่อลงตำแหน่งเต้าเสียบสำหรับเครื่องคอมพิวเตอร์ เครื่องตรวจสภาพบัณฑิต RFID ในบริเวณรับลงทะเบียนและติดตั้งเครื่องตรวจสภาพบัณฑิต RFID บริเวณทางเข้าออกหอประชุม รวมไม่น้อยกว่า 10 จุด,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,(ค่าแรง) สำรองไฟแสงสว่างเป็นหลอด LED จำนวน 36 ชุด,36.0,1.5,500.0,0.0,27000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,220V./20A บริเวณที่รายงานตัวบัณฑิตและคัดกรองบัณฑิต ,10.0,1.5,500.0,0.0,7500.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,เดินสายไฟขนาดไม่น้อยกว่า 2.5 Sq.mm.ภายในเพื่อลงตำแหน่งเต้าเสียบอย่างน้อย 4 จุดและไฟแสงสว่างเป็นหลอด LED จำนวน 6 จุด,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,เดินสายไฟขนาดไม่น้อยกว่า 2.5 Sq.mm.ภายในเพื่อลงตำแหน่งเต้าเสียบอย่างน้อย 80 จุดและไฟแสงสว่างเป็นหลอด LED จำนวน 80 จุด (ร้านค้า1ร้านมีเต้าเสียบ 4จุดและหลอดไฟ LED 4 จุด,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,เดินสายไฟขนาดไม่น้อยกว่า 2.5 Sq.mm.ภายในเพื่อลงตำแหน่งเต้าเสียบอย่างน้อย 4 จุดและไฟแสงสว่างเป็นหลอด LED จำนวน 4 จุด,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,220V./30A รับจองรูปถ่ายบัณฑิต ,4.0,1.5,500.0,0.0,3000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,220V./30A รองรับบริเวณกลุ่มจำหน่ายสินค้าและผลิตภัณฑ์ จำนวน 20 ร้านค้า ,80.0,1.5,500.0,0.0,60000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,220V./30A รองรับบริเวณทานอาหารของกลุ่มร้านค้าสิทธิประโยชน์ ,6.0,1.5,500.0,0.0,4500.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,เดินสายไฟขนาดไม่น้อยกว่า 2.5 Sq.mm.ภายในเพื่อลงตำแหน่งเต้าเสียบอย่างน้อย 4 จุดและไฟแสงสว่างเป็นหลอด LED จำนวน 8 จุด,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,ชั้นล่าง 1 จุดและ ชั้น2 1 จุด บริเวณโถงที่พักญาติและผู้ปกครอง (บริเวณอาคารเอนกประสงค์),0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,กลางแจ้ง บริเวณเสาธงด้านหน้าหอประชุม 1 จุด,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,เวทีห้องประชุม1 จุดและ ด้านขวาของเวทีอีก 1 จุดสำหรับพักบัณฑิตเพื่อรอเข้ารับพระราชทานปริญญาบัตร (บริเวณเต็นท์มีหลังคาคลุม),0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,220V./30A ระบบจอ LCD / LED และระบบเสียง,2.0,1.5,500.0,0.0,1500.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,220V./30A ระบบ LCD / LED และระบบเสียง ,1.0,1.5,500.0,0.0,750.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,220V./30A  ระบบ LCD / LED และระบบเสียง,2.0,1.5,500.0,0.0,1500.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,220V./30A  ที่เตรียมอาหารสำหรับแขกระดับ VIP,8.0,1.5,500.0,0.0,6000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,220V./30A รองรับบริเวณรับฝากของบัณฑิตและเป็นจุดประสานงาน ,10.0,1.5,500.0,0.0,7500.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2492,ประสานงาน,1.0,1.0,35000.0,0.0,35000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2471,Transportation,1.0,1.0,15000.0,0.0,15000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2470,Operate,1.0,1.0,6000.0,0.0,6000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2469,Installation & Dismantle,1.0,1.0,42000.0,0.0,42000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,ADDTIONAL ,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,Equipment Total ,0.0,0.0,0.0,0.0,120000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,เดินสายไฟขนาดไม่น้อยกว่า 2.5 Sq.mm.ภายในเพื่อลงตำแหน่งเต้าเสียบอย่างน้อย 4 จุดและไฟแสงสว่างเป็นหลอด LED จำนวน 10 จุด,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,LIGHTING SYSTEM,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,3016,LED Power Par 450w.,24.0,2.0,600.0,0.0,28800.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,3023,LED PAR 5in1 RGBWA Narrow Spot 18x10 Watt,20.0,2.0,500.0,0.0,20000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,3040,LIGHT SKY LED Profile D34 200 W. - 15/30 Degree ,2.0,2.0,800.0,0.0,3200.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,3071,LED Day light 400W.,8.0,2.0,500.0,0.0,8000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2963,Power Distro 40 Ch,1.0,2.0,3000.0,0.0,6000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2972,MA DOT 2 XL-F Console,1.0,2.0,6000.0,0.0,12000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,STRUCTURAL,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,3116,STAGEMAKER Compact SM10 1.0 T. Electric Chain Hoist 25 M.,4.0,2.0,1500.0,0.0,12000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,3126,12 Ch. Stage Maker Electric Hoist Controler,1.0,2.0,2000.0,0.0,4000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,3169,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 3 M. (Black),6.0,2.0,1200.0,0.0,14400.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,3170,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 2 M. (Black),1.0,2.0,1000.0,0.0,2000.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,Equipment Total ,0.0,0.0,0.0,0.0,110400.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,0,ระบบแสงสว่างภายนอกและระบบเมน ,0.0,0.0,0.0,0.0,0.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-028,2492,220V./50A ฝ่ายถ่ายทอดสัญญาณ,1.0,1.5,500.0,0.0,750.0,MJ-2307-0020,J2307-0017,พิธีพระราชทานปริญญาบัตร สถาบันการอาชีวศึกษา ปี 2566
MK-QUO-2307-081,3025,CKC LED FLAT PAR 18 IP 18X10W RGBWA IP65,4.0,3.0,800.0,0.0,9600.0,MJ-2306-0022,J2306-0022,Ballet 
MK-QUO-2307-081,0,LIGHT STAGE ,0.0,0.0,0.0,0.0,0.0,MJ-2306-0022,J2306-0022,Ballet 
MK-QUO-2307-081,2972,MA DOT 2 XL-F Console,1.0,3.0,6000.0,0.0,18000.0,MJ-2306-0022,J2306-0022,Ballet 
MK-QUO-2307-081,3025,CKC LED FLAT PAR 18 IP 18X10W RGBWA IP65,12.0,3.0,800.0,0.0,28800.0,MJ-2306-0022,J2306-0022,Ballet 
MK-QUO-2307-081,0,VIP LIGHT ,0.0,0.0,0.0,0.0,0.0,MJ-2306-0022,J2306-0022,Ballet 
MK-QUO-2307-081,2444,Cable & Accessories,1.0,1.0,17600.0,0.0,17600.0,MJ-2306-0022,J2306-0022,Ballet 
MK-QUO-2307-081,2972,MA DOT 2 XL-F Console,1.0,3.0,6000.0,0.0,18000.0,MJ-2306-0022,J2306-0022,Ballet 
MK-QUO-2307-081,3025,CKC LED FLAT PAR 18 IP 18X10W RGBWA IP65,20.0,3.0,800.0,0.0,48000.0,MJ-2306-0022,J2306-0022,Ballet 
MK-QUO-2307-081,0,AUDIENCE LIGHT ,0.0,0.0,0.0,0.0,0.0,MJ-2306-0022,J2306-0022,Ballet 
MK-QUO-2307-081,0,ADDTIONAL ,0.0,0.0,0.0,0.0,0.0,MJ-2306-0022,J2306-0022,Ballet 
MK-QUO-2307-033,2969,grandMA 2 Full-Size Console,1.0,1.0,35000.0,8050.0,26950.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,2964,Power Distro 80 Ch,2.0,1.0,6500.0,2990.0,10010.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3181,MILOS Aluminium Square Truss .30 x .30 x 1 M.,1.0,1.0,400.0,92.0,308.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3064,Pixel Bar8 LED 3in1 RGB COB 8 x 30 W. RGB,20.0,1.0,900.0,6140.0,11860.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,0,Foyer,0.0,0.0,0.0,0.0,0.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3071,LED Day light 400W.,8.0,1.0,500.0,920.0,3080.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,0,"",0.0,0.0,0.0,0.0,480000.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3118,STAGEMAKER Double Brake SR10 1.0 T. Electric Chain Hoist 20 M.,17.0,1.0,1500.0,8865.0,16635.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3190,MILOS Aluminium Ground Support,16.0,1.0,300.0,1104.0,3696.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3087,CKC Sweeper Y1640 LED RGBW 4in1 16x40w.,14.0,1.0,3000.0,9660.0,32340.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,2974,MA Network Processor Unit (NPU),2.0,1.0,15000.0,6900.0,23100.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,2993,KS Haze Machine 1700w.,4.0,1.0,3500.0,3220.0,10780.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3391,THOMAS MoleFay 2 lite Blinder 2x650 W (Black),10.0,1.0,500.0,1150.0,3850.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3637,"INTELLA STORM 1500B-STAGE LIGHT Waterproof, IP65",15.0,1.0,2000.0,6900.0,23100.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3075,MARTIN MAC Viper Profile 1000 W.,6.0,1.0,7500.0,10350.0,34650.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,2978,Neutrik OpticalCON fiber optic 200m,1.0,1.0,5000.0,1150.0,3850.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3169,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 3 M. (Black),21.0,1.0,1000.0,6830.0,14170.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3171,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 1.5 M. (Black),2.0,1.0,600.0,276.0,924.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3188,MILOS Aluminium Junctions Multicube,8.0,1.0,300.0,552.0,1848.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3080,ROBE ROBIN MEGA Pointe 470 W.,12.0,1.0,6500.0,17940.0,60060.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3178,MILOS Aluminium Square Truss .30 x .30 x 3 M.,23.0,1.0,800.0,6259.0,12141.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3180,MILOS Aluminium Square Truss .30 x .30 x 1.5 M.,2.0,1.0,500.0,230.0,770.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,2996,LOOK SOLUTION Unique2.1 Haze Machine,2.0,1.0,3500.0,1610.0,5390.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,2470,Operate,1.0,1.0,20000.0,0.0,20000.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,0,Additional,0.0,0.0,0.0,0.0,0.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,0,Lighting System,0.0,0.0,0.0,0.0,0.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3065,Pixel Bar4 LED 3in1 RGB COB 4 x 30 W. RGB,1.0,1.0,500.0,115.0,385.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3022,LED PAR 5in1 RGBWA Medium Flood 18x10 Watt,12.0,1.0,500.0,1380.0,4620.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,2469,Installation & Dismantle,1.0,1.0,65000.0,0.0,65000.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,2471,Transportation,1.0,1.0,35000.0,0.0,35000.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-033,3638,"LYRA Waterproof 1000W LED Moving Light, IP65",38.0,1.0,6000.0,52517.0,175483.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,2974,MA Network Processor Unit (NPU),2.0,1.0,15000.0,6900.0,23100.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3087,CKC Sweeper Y1640 LED RGBW 4in1 16x40w.,14.0,1.0,3000.0,9660.0,32340.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,2964,Power Distro 80 Ch,2.0,1.0,6500.0,2990.0,10010.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3190,MILOS Aluminium Ground Support,16.0,1.0,300.0,1104.0,3696.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3080,ROBE ROBIN MEGA Pointe 470 W.,12.0,1.0,6500.0,17940.0,60060.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3171,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 1.5 M. (Black),2.0,1.0,600.0,276.0,924.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,0,Foyer,0.0,0.0,0.0,0.0,0.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3638,"LYRA Waterproof 1000W LED Moving Light, IP65",38.0,1.0,6000.0,52517.0,175483.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,0,Lighting System,0.0,0.0,0.0,0.0,0.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,2470,Operate,1.0,1.0,20000.0,0.0,20000.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,2969,grandMA 2 Full-Size Console,1.0,1.0,35000.0,8050.0,26950.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3169,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 3 M. (Black),21.0,1.0,1000.0,6830.0,14170.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3181,MILOS Aluminium Square Truss .30 x .30 x 1 M.,1.0,1.0,400.0,92.0,308.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3075,MARTIN MAC Viper Profile 1000 W.,6.0,1.0,7500.0,10350.0,34650.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3637,"INTELLA STORM 1500B-STAGE LIGHT Waterproof, IP65",15.0,1.0,2000.0,6900.0,23100.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,0,"",0.0,0.0,0.0,0.0,480000.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3071,LED Day light 400W.,8.0,1.0,500.0,920.0,3080.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3188,"",0.0,0.0,0.0,0.0,1342268.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,2993,KS Haze Machine 1700w.,4.0,1.0,3500.0,3220.0,10780.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3638,"LYRA Waterproof 1000W LED Moving Light, IP65",97.0,1.0,6000.0,104760.0,477240.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3022,LED PAR 5in1 RGBWA Medium Flood 18x10 Watt,12.0,1.0,500.0,1380.0,4620.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3118,STAGEMAKER Double Brake SR10 1.0 T. Electric Chain Hoist 20 M.,17.0,1.0,1500.0,8865.0,16635.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,3180,MILOS Aluminium Square Truss .30 x .30 x 1.5 M.,2.0,1.0,500.0,230.0,770.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
MK-QUO-2307-032,2996,LOOK SOLUTION Unique2.1 Haze Machine,2.0,1.0,3500.0,1610.0,5390.0,MJ-2306-0059,J2306-0055,The Strokes Live in BKK
